,Caloric Value,Fat,Saturated Fats,Monounsaturated Fats,Polyunsaturated Fats,Carbohydrates,Sugars,Protein,Dietary Fiber,Cholesterol,Sodium,Water,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Calcium,Copper,Iron,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Zinc
garlic,56.52716547495106,3656.228630736256,1128.0386606476272,1190.401316255967,1117.004221219107,5655.899685713344,539.1248314626174,2323.3389052632065,549.9168743878781,7.683884929019758,0.09005620707847486,31713.897362990436,-0.0027383898645631883,0.11810605734325808,0.024626943562436505,0.03799861859158579,0.027968608651620208,0.32398922153730514,0.5217835710737829,0.08859136702031714,-0.754951870858551,1.2667550203068332,0.33548512332657715,-0.4917523223902237,-4.569681398763661,-0.2669081420357289,1.0306529564402416,9.507424482165357,0.9225096933495384,55.40368716699866,-13.63118703499136,19.71625503603284,0.520057113287557
chow,139.473322106869,4411.085651401458,128.3268379173393,682.345604553604,2609.6360440438816,15743.961329928914,2686.086629872045,10279.897434088925,1612.427222369994,21.210149452000383,0.4999658327104801,112777.66314543247,0.0005264477722688101,0.1459794654402314,-0.02268620535687535,0.010392585144404477,0.0899757277785813,2.6699578303177485,0.005646034586070603,0.2419913399781422,6.465364488837568,0.2123528332891697,0.9247745942206084,0.022550334506487912,36.044282454205664,-0.675400356433967,1.7640295154599228,26.467193586238846,-1.0586572633329858,101.59017804553172,203.73938117050344,-12.619150149652507,0.7125383583960758
jackfruit,33.00000000000034,199.99999999996362,70.99999999997817,4.000000000014552,1.999999999983629,8100.000000000022,6700.000000000069,600.0000000000291,500.0000000000009,1.3642420526593924e-12,0.09400000000000763,25700.000000000226,-5.377642775528102e-17,-3.219646771412954e-15,0.09000000000000075,0.018999999999997574,-2.7200464103316335e-15,0.031000000000023675,0.3000000000000105,0.07299999999999796,0.09999999999995879,4.799999999999939,-1.4654943925052066e-14,0.09999999999999365,-1.7053025658242404e-13,8.399999999999828,0.07100000000000506,0.0050000000001944045,10.199999999999982,0.08099999999956253,7.40000000000191,156.79999999999959,-1.1546319456101628e-14
amaranth,40.955502223697394,-1284.3216273408743,-822.5451858313706,-1550.3549731511894,197.4006289485211,15771.66999879836,-495.3207273856026,233.96549650676207,1900.9139762903542,-6.728557339377247,0.03502566056270115,45450.097960357045,-0.0008338307686068232,-0.06068240579389152,-0.12270275033192868,-0.03861441905726301,-0.05559905124592149,-0.5335853596067865,-0.7032272008117696,0.09431320091265186,-3.760427469909742,-1.17263860933755,0.2951936218711146,0.3192524039774535,48.29156416098694,-0.47316975459947686,1.6970011145138637,70.27884595876893,-4.709600298737923,143.78135097948444,111.03537657589467,7.118007338544122,0.4981014990437186
bull,-379.97182852487,-19611.185952599884,-4495.21768924768,-6424.79667719125,-10605.257868853154,-24197.04287819487,-3335.4012201995583,-34259.64297525145,-819.4017664044287,-23.047163754150645,-0.8792013267505839,-106470.32649111144,-0.0009977617405287121,-0.46032928867852696,-0.04512525253108378,-0.00013443985063374625,-0.6116934503096835,-7.5845496839156725,-0.7010119569561323,-0.7651459933064,-17.294480939153466,4.1457377183293325,-2.038192739645334,2.4695221787923765,-74.33443217035251,-9.52264280723932,-0.7492102867273722,-63.86788284912884,-6.3851415505489495,-276.5948732681367,-610.8744625816473,-105.78326985625209,-5.558176221912763
cold,331.5714316711772,17039.880991566337,6907.427860737059,6413.239507106893,2550.2055261998294,24971.59506352978,5926.103000348289,19228.634031340684,2071.7905715217644,47.85381345882535,0.8194741367534416,98568.61176066982,0.0002678296185825119,-0.09289966146027047,0.6447161649309496,0.19817018925023022,-0.09372728059261723,0.1526716617847657,8.154599152626934,0.8081157949497504,0.057163283857013567,14.28861897765962,0.04530322774554643,0.3729664561328573,-25.865985456827,326.47663553615445,-0.6357430309132036,-0.9353064336622463,36.80424232450179,-24.704970425486167,197.20669528267968,541.5329919201836,-0.11968878649037032
abalone,88.99999999999835,599.9999999997381,100.00000000009095,19.999999999932697,90.99999999991815,5100.000000000058,-9.549694368615746e-12,14499.999999999958,1.3642420526593924e-12,72.2999999999978,0.2999999999999953,63400.00000000099,5.599999999993501e-05,0.20000000000000198,0.03799999999996828,0.05700000000000359,0.09000000000000474,1.2999999999999945,2.599999999999998,0.099999999999999,1.6999999999999886,-1.8762769116165146e-14,3.4000000000000004,0.04299999999998161,26.400000000000034,0.20000000000031548,2.6999999999999806,40.799999999999805,0.014000000000059742,161.49999999999974,212.50000000000028,0.09499999999977149,0.7000000000000166
tamarind,19.559439528580583,-626.7157943705722,-65.4374741349439,-193.23026535504908,-147.8072220167261,7963.9012397552515,9346.551850186246,-755.699723250452,1087.7279585667354,-3.521956404214633,-0.015052308933002221,38558.47464737407,-0.0005792750173888764,0.010276532419208971,0.062188558677813977,0.026508936283967513,-0.006407059649720072,-0.13387063076545347,0.11736481513117004,0.06081207382565728,11.89308292512674,-4.9290233041426585,0.08538700640468522,0.14119663526221488,3.4957498072003275,-2.979093846857827,0.663700348834771,-0.8901100019279315,2.1973195098454905,-14.440687642740855,27.37846750931375,37.97185539427474,-0.2675267289276232
weed,149.4677941308627,5428.443694674157,2946.9488762131105,570.9442575972149,1303.0228914407046,29018.29657053724,1174.3386257697646,9801.57574419744,7450.2024814894685,12.296102645242295,0.24402229369996292,47808.5686082827,-0.007092488257809053,-0.15892672086879184,0.28640559492851325,0.041511246145342615,-0.06410435609540191,-1.043516354971961,1.992064997732139,-0.10660745759776584,-22.595951424661624,36.34013276475171,0.07687851717201025,0.3929579198019187,-101.24085110118195,1204.8485448299316,-0.6106620639520758,22.11860542337562,282.6506078185826,6.185625415560342,121.33122971333572,1963.0962382795299,-0.5045506310227852
tartar,-54.4043066256499,-900.0970601378488,-274.64496450452725,-401.5502437043543,23.001239913371364,-11559.21105400519,-5539.904289032329,-403.20969010295744,-486.4651683516487,-2.957530183299908,-0.186553057832187,-40519.64314501655,-0.00012003128976099833,-0.10468983616400798,-0.014328380246718397,-0.004167184541161671,-0.13867809502526823,-0.2610650028558713,-0.13505054277441525,-0.053099663523253855,-8.4451055233285,2.795933916869002,-0.11565999350337927,-0.03494667184901051,-22.23463447731441,1.1498760656522822,-0.43646403518795784,-9.142036454501982,-0.010972364325325668,-26.632396569651426,143.92265479255875,13.68158207581588,-0.02530122310595597
peanut,115.88518965514312,13750.49983249147,768.5098493896056,8604.371460309841,6603.952610064745,-936.7608141843157,204.6419617676736,1348.0086574958436,3669.272030188962,-30.254045308967605,0.07921380722372606,-28075.76647324866,-0.0011690190548913374,0.1011843296988167,0.04443214442416571,-0.003453083983809141,-0.008254632427620735,3.165590875008714,0.0349496312830585,-0.09280232139442395,-4.138768022776477,0.9562096613110578,2.637529963745026,0.22069315804879883,36.31660448756578,-3.073034708194278,0.4622379470644975,60.3265654518721,0.48902689618511896,87.84387326562164,89.96234503122298,-13.065334455733865,0.7017418836129805
jelly,85.92678253393458,1479.2486063072283,958.7919107828725,422.2915876836828,654.6143086495572,13295.161397153726,7836.637673171464,4730.392328313411,236.0203432083042,30.24042557865657,0.1728659945938089,26147.53249648638,-0.00010775022118972896,0.1336205794403872,0.08194818233568396,-0.044687659312321534,0.15697437640553819,1.2789479189309974,0.70377199016408,0.14453789689244972,0.11753494773352025,-0.009794603784656797,0.0822055356432374,0.100922376034555,5.772087829589312,0.28090738506730495,0.7894529185082138,7.566779327095869,0.6820310602926156,48.740755646604676,113.85108178315055,4.1679396293711495,0.49471163533012147
mexican,174.2723665656657,10435.825064533163,8410.918281079857,1856.4147865913635,-890.4385021933675,-1363.607656304919,346.4076688003877,21383.235221008403,-197.63933434825796,31.306264336828384,0.7392626705286258,32567.062340124747,2.9824038668014663e-05,0.05716773450737518,0.027595501229797717,0.03478042276283928,0.21149568411822336,-1.3213176863218334,-0.048098829797375654,-0.04446697019609646,-0.18813995291903585,0.7095959414667509,-0.024403013415034848,1.0133507265202464,1173.025983943057,-0.13220564346010066,-0.5584411250142941,25.133250040459373,2.5078318651954907,512.4460888190141,-30.17359840144969,30.08312668794147,4.046004626500653
tequila,115.99999999999876,100.00000000003946,-1.1012388988315638e-10,-5.775362029800353e-11,-4.643721444064413e-11,11899.99999999983,-3.348058761429584e-11,299.99999999993577,-9.110866780205805e-13,-2.112647361857283e-13,0.04999999999999246,83150.0000000004,2.024148283666201e-17,0.04249999999999579,0.00499999999997296,-4.7043008755496035e-15,0.007499999999991942,0.19999999999997073,0.09999999999997602,0.04999999999998945,20.34999999999987,4.3647935130641445e-14,-1.3935817527596286e-14,1.0842772520596764e-15,-1.4483389592755297e-12,0.005000000000697974,0.01899999999998053,7.4,0.022999999999956403,10.54999999999918,10.549999999998777,-6.283676310155538e-13,0.6499999999999834
tree,30.019417530083814,-4851.954968025404,-1191.1942487747365,-1621.81961788038,-1141.5893309324372,20834.219275524534,-587.9345451276643,-2479.8733041782016,4271.99102195488,-9.799585285053752,0.17816251494907148,42115.544043745154,-0.0014960234715198691,-0.10538260054549645,0.04694367250428208,-0.010156082572965436,0.09209063059976226,0.7153961935235393,0.7783038395767395,0.22223307890898322,23.658566691334368,2.2856099740926297,-0.35804460818926837,0.20002878328661622,29.605479705632646,2.84003675114742,0.35738631018410594,5.360303878718341,0.2672734455752579,-43.33713350194623,454.8709084689175,36.48735169660391,-0.004219032682917234
omelet,93.99999999999875,7099.999999999956,1999.9999999999702,3000.000000000009,1699.999999999966,400.00000000002865,200.00000000000864,6400.000000000156,-1.4027587018276696e-11,190.90000000000197,0.012999999999988042,46399.99999999998,0.00040000000000007434,0.09999999999999908,0.00599999999999475,0.04099999999999777,0.05499999999999818,0.20000000000004334,0.09000000000000304,0.7999999999999992,0.0030000000004921047,2.9271208712002056e-14,0.09799999999998961,0.7999999999999797,0.05000000000039494,29.299999999999756,0.07000000000001312,0.9000000000001729,6.699999999999854,0.03100000000112835,101.9000000000039,71.39999999999938,0.029999999999991773
egg,-20.864237285634232,-2007.924451728335,-550.8585336686156,-920.7839473717249,-328.58768874877967,-2415.4459121027357,262.03097511147644,1357.6529263667617,-308.4752399191241,103.27063568606802,0.07549941940231877,15113.22571328719,-0.000986625965721322,2.6454882123855272e-05,0.004544698770455935,0.02064746687898742,0.0954866866804382,-0.7093745040693449,0.3696330786218404,0.0203803447793085,-0.21245176365793128,0.13424636756736152,0.12979066972731046,0.1852407558909761,13.186713020505223,0.3894442201695867,0.1694160303897182,-0.03838266661441736,-1.2933273784828647,10.964733372856813,-13.09224837616543,-3.5605108628674955,0.21316827026247864
cheesecake,256.9999999999992,17999.99999999997,7900.000000000119,6899.99999999999,1299.9999999999502,20399.99999999987,17400.000000000102,4400.000000000007,299.9999999999958,44.000000000002125,0.39999999999999547,36500.0000000001,9.999999999993963e-05,0.06100000000000006,0.011000000000049812,0.030000000000002306,0.2000000000000022,0.20000000000001683,0.5000000000000091,0.10000000000000034,0.30000000000031035,0.07800000000004476,0.40000000000000857,0.09299999999998872,40.79999999999913,0.038999999999973424,0.49999999999999295,8.800000000000054,0.10000000000013705,74.3999999999989,72.00000000000101,0.07900000000065269,0.39999999999999936
wasabi,62.64614737926176,-3290.971416884715,267.42931441891017,-1767.1987640936009,-1286.5990922931671,15052.01004918651,-12875.617798226442,3651.5681265149988,8904.275263321617,-4.284637318572786,0.015495428543577182,56090.855692685305,0.0002168683695522222,0.24303245092053571,0.08524300406235943,0.013130677923719036,0.0839490237307781,1.241208143776106,0.22047336124631536,0.4246401531667966,48.22540528750106,2.3170597823138857,-0.20848873617740682,0.31542656112834927,145.79980478836106,-0.055594171841826245,1.0563721750530124,78.16289634740791,1.49612473467697,74.97782692426912,634.1654317238285,29.35053568052728,1.471814025128455
delight,270.59255425495525,25002.144953507086,8042.1446437839095,20675.174771764185,6468.467354276663,-11770.220204225483,-759.6697261767395,-3387.8498381090994,-501.6129450296718,-84.74514656485803,-0.10208836845902336,-43358.16913062794,0.0025537816594751444,0.07308129858131028,-0.06578550456616622,-0.043509583889464826,-0.23945923718527357,1.0342728916040511,-0.9320295910866383,-0.05655703545045619,-8.881860028214666,-0.744073739221139,0.263247605958623,-13.173597196262808,-47.71107809501743,-1.4758243101685729,-1.6690243610152606,5.901377201796086,-11.713667787976664,-13.955176879688807,-9.691884559067134,-82.48204054121774,-0.2245264960360669
couscous,336.69085290526186,-2249.536045204694,137.98091540213215,-846.329353893507,-249.82893277416838,77632.3518108138,-1518.5089903790283,8940.367746216392,3462.3976629753834,-7.764432571103129,0.12063354207793978,59951.76596558146,-0.004207544258705049,0.04465765585124126,0.07798415350674368,-0.01680064332057216,0.04343747169720102,2.2614670017439753,1.3780658409166469,-0.003720773140812511,-7.442510129279025,1.1895013785808584,-0.1733541460714565,0.05906936772393656,22.279679347777353,-1.4841484905412807,0.5396670922865611,23.575060540646124,-2.765545083270486,104.56870692458605,52.54056613294617,-28.03557930863031,0.38156667240467446
tease,75.7948278385187,4015.4702456607015,1893.7219720954977,3914.753319807014,2338.972067834322,4764.425861803764,864.7255537362092,3383.4631018925593,2234.4626261108137,-4.125974865420856,0.10710238544127303,23753.808245749267,-0.0005596020414292175,0.18517800848471302,0.04803405425060764,0.014943423274477056,0.07918189662764008,0.6219224381865078,0.5455564594386009,0.2255498437408329,-1.5929895526785218,1.2954250984802227,-1.2494896132990014,0.14082156180780567,38.36378256742165,3.0883302665912495,1.378965901845505,49.515001034934976,5.126381183899701,107.68030912760403,168.2054821952042,55.5016247309019,0.7200648776634988
chardonnay,9.726345914949405,394.6137697488857,4694.153333928881,-45.61302372186128,-188.69889222397205,-13476.665677825647,4681.390782066128,-1766.45626247994,-5302.013419606575,4.093493905659614,-0.07006130555642406,125965.86457931522,-0.02483434581094431,0.1321547933708467,-0.09105685622725136,-0.006119493796384127,0.0820772496403558,0.7209665898196547,-0.7399656216840333,-0.0003499015162652108,11.713697013802827,-2.0052753607167237,0.09717722238626086,-0.23647949150291142,17.04967622654432,-10.596678791224143,-0.1553473233250906,20.51045384340545,-8.252442968580008,30.423638851303153,56.336251056129754,-73.53750252704526,-0.011059962142190072
jicama,-154.6619477517369,7252.12751201084,3029.5415826801245,3777.9709135189896,-30.68635193810769,-54629.706069845044,4882.4962947029335,-3116.72928382405,-14034.229924885003,53.29203236068845,-0.1808436743730287,59837.335191095495,0.0011559950790448435,0.050613483478929064,-0.34175207911137284,-0.01794489256141079,0.08128861010292081,4.044377477595932,-0.8296656624802814,-0.25335756024679695,36.34767467217291,-22.21036857335408,0.7173657598375228,-0.7668871491682807,-100.58816810370865,-39.7613727048733,-2.459013668211057,-73.21892286348688,-43.79341016014911,-41.56469483861255,-469.6130800249928,-1162.5045604866204,-0.07888195771104112
boysenberry,-65.3093979499063,-5170.1779735097625,-1549.1972188844038,-2406.961238990588,-89.42714978347885,1016.9465625861235,750.7382049549378,-5540.943044340622,2599.3771585085988,-17.8712454714954,0.1325689335107831,74702.06110252661,-0.0009329466422763472,-0.15860020713918407,0.11599392208525874,-0.0038697493347276445,-0.08303014142099713,-2.3182931365346446,0.4302886441441529,-0.09201108199118252,-33.247646094980475,-10.828032657771345,0.9632374760230624,0.06883547668080281,12.891979228222642,-0.6637498864429574,-0.34488757402439174,1.0050188561115618,-1.7831801278163715,-85.97365994018624,19.00550547828587,-21.159653115132087,-0.2983482087202627
gum,-51.111569271257714,-2607.8504591659166,-1148.6153655887342,-955.196786308069,-960.3440760821609,-4566.255448589278,6774.967051970007,-1989.0013172870667,-2088.6021103182384,44.33447784893512,0.10705961624898645,-61362.6903223281,0.00023131370189483254,-0.06396022784285385,-0.05700132963852597,0.02599731338695725,0.0701820420778182,-0.9205696666636003,-0.4328697599799342,-0.1977413527810676,-4.755417002510692,-1.7428815874841423,0.49254172131541946,-0.10291921977592006,10.188464812162582,0.27202470872221696,-0.23926640853816866,-11.442413039769793,-3.1425350399902183,-31.0039554047674,-49.70327506502705,-25.526141570377057,0.6779571041278776
hut,68.33265770523208,6016.248526851813,602.0617218856012,2687.2622911960166,530.139612218989,-1530.0186351696711,-728.3917732417842,6009.861798424646,-977.107780062036,12.732674148335013,0.03555412788921021,-11739.343569236426,-0.0003657684874695574,0.3236486353575404,-0.3394010925916634,-0.02112928582685919,0.2812037689989906,4.642468378729552,-2.780082506218093,0.05165465807617875,-0.5150410163306633,-6.976819534248531,0.655095958356983,-1.8362834303135795,124.50364016224768,-144.21139732299704,2.206707714430269,20.141564458882385,-26.384946107022373,228.8889377157871,68.88884448993481,-290.9986529284576,2.1654844433252323
smirnoff,6.4999999999988205,199.99999999984271,6.499999999942934,38.49999999993806,36.49999999997483,999.9999999999936,41.00000000005501,6.204237005954736e-11,-2.524007639266973e-12,-1.0452824948912083e-12,-3.4194610687267485e-15,6.286163565033041e-10,-4.038483522349029e-17,-3.8471890936953977e-16,-4.2061960607199757e-14,6.718402480804737e-17,-2.443589324365619e-16,3.03724042646822e-14,-4.518852330939674e-16,7.906353391063428e-16,8.474901629015781e-14,-2.5843669758865592e-14,-9.457788482290927e-15,4.824761885165297e-15,-4.0060013239550015e-13,1.3309381002283514e-13,-1.0324879650420986e-14,4.142407558108434e-14,-4.3010941090046704e-14,3.965363290756532e-13,8.782831656589017e-13,-1.442028814169441e-13,1.7242544968676643e-14
sausage,203.58466419878786,15414.660675655034,4918.266375404201,5694.523871958934,2111.1288321469347,9764.903419831033,2201.9982594849016,6416.05908844825,472.37315943420344,35.9258272814412,0.26875527506221997,9626.07530736188,-7.432132502099495e-05,0.19969372345226905,0.0005583387497955089,0.008026580839454915,-0.04047982752344542,1.9214460984490567,0.4211681093198559,-0.028751088757897017,-4.320643938358713,-1.5024716187446996,0.24697767416011798,-9.019551339965695,37.46292078047477,-12.806554817379462,0.22658976975670975,12.685663165731798,-5.248086174822642,114.66964561694816,127.09787998295741,-28.548257266200743,0.5014833974652259
cusk,-22.12218873152119,-5771.147973644599,-2171.975644827625,-2662.7567594545044,-418.9793177615385,-8099.801711460774,-1530.7824012681663,14322.84226489654,-2044.973180458751,27.236960366681082,0.12963672850355407,29182.642270102187,-0.0012765745770544033,-0.18709397866856187,0.010918498772664986,-0.0009770556068440135,0.07629929258463614,0.3295075598223107,0.31495668349409367,0.20290007148651515,-10.572023370039659,0.04241364643380363,-0.3640675947661955,0.06383740265395686,6.587822180041904,-1.560601193640288,-0.38005139882887096,15.98822712572845,-3.14298873132641,136.50123635500603,257.729188671894,-18.743677338376166,-0.4771379320094137
perch,-26.53958375181857,-6433.336727160438,-1898.8445960163876,-11467.538606819582,694.9078156980589,514.8587445269686,-1139.4073080782023,15168.260958715862,-1212.9508238529236,53.200903190428235,0.24872959837208736,27575.37320938307,-0.0015519089326405475,-0.23047361427747373,0.10029811503970748,0.015042107569902504,-0.005161644606595933,1.3993127358434796,1.9927004504664076,0.19200823816521012,-11.23134177129212,-0.408413815839924,0.29078833071055693,0.2867371071410723,92.94589747394897,1.0732054577821444,-0.7513392473412166,25.026912556739408,2.474128502666052,173.39749483516988,204.0271608074371,40.49972358581736,0.31190021616777663
lunch,54.66666666666589,3533.3333333332703,5199.999999999965,4066.6666666666797,466.66666666665515,666.6666666666715,-5.4569682106375694e-12,-7.639755494892597e-11,1.3983481039758772e-11,1.1723955140041653e-12,-2.8033131371785203e-15,-2.1464074961841106e-10,3.642919299551295e-17,-5.9674487573602164e-15,2.631228568361621e-14,-8.881784197001252e-16,-3.9968028886505635e-15,-2.042810365310288e-14,-2.6645352591003757e-15,-7.216449660063518e-16,-3.197442310920451e-13,-6.750155989720952e-14,-2.1316282072803006e-14,-7.105427357601002e-15,-2.2026824808563106e-13,6.430411758628907e-13,2.220446049250313e-15,-1.3145040611561853e-13,1.1102230246251565e-13,-1.1226575225009583e-12,-1.0800249583553523e-12,8.668621376273222e-13,-1.7319479184152442e-14
skunk,32.55110516627471,3211.464008017393,1195.6390167608188,1561.9389653480757,-10.6519345113785,-1930.2861735919691,-2916.6147791110257,2562.7564313436114,-1842.5969489054742,8.389886401496796,-0.19319915672344662,-63168.6368838981,-0.0008017409244615525,0.23520513143245064,-0.024334884454723094,-0.041412166670754105,0.16172869426891,1.939336255164842,-0.8606859620189402,-0.1751640153720188,27.357757531449494,-35.08384057557902,0.23037229996061812,-0.21359847125071058,46.01263218359948,-64.04556083069464,1.4705665262875076,46.045337100952125,-18.995987341100395,68.89532414508867,60.682177013983775,-279.5335836170335,0.5244932680192016
passion,-42.86220958289223,-529.3399509865894,-4730.995119787602,357.77209292942575,-369.57917036757283,-5110.808167027799,4950.145752848073,198.32246922412605,-1627.0151620581303,18.365322078373417,0.14624944392365602,36747.890378765616,3.925182743996845e-05,-0.04875807227919644,-0.01809027681267157,0.03532901580113432,0.17039243678507104,1.4627576341645987,-0.15857400310028116,-0.05828135367119159,-20.829834139824456,-6.527832125514774,-0.8310588796306462,0.4656167141802269,-2.9150563781660352,-1.215644076506396,-0.44567525843667644,-6.608435570181858,-3.137190461043951,-22.1085693219579,240.27381579621056,-39.89073244820283,-0.21657925624353994
flaxseed,65.39741391925978,4157.735122830473,296.8609860479538,107.37665990361222,5719.486033917175,3882.212930901605,532.362776867924,2684.731550946398,2517.2313130553734,-2.0629874327102,0.07105119272061852,12246.904122875338,-0.000279801020714679,0.19258900424235387,0.03151702712522497,0.007471711637234473,0.08709094831381597,0.46096121909330223,0.3227782297193076,0.1407749218704214,-0.784994776339603,0.647712549240145,-0.5912448066494902,0.13741078090390407,32.38189128370935,1.5941651332958233,0.9894829509227586,44.957500517467025,2.713190591950026,86.94015456380116,125.95274109760231,27.775812365451372,0.603032438831788
sweet,-39.134203976965004,-3504.637585488713,-1939.4091550671978,-684.5544439569751,-1407.4263652930526,2221.702661262312,9338.794791884677,-1865.1387655302424,-1479.2376134170208,2.049956887522935,-0.08225283687113158,43306.50234063756,-0.007162883914900159,-0.06901190723807141,0.0027394531994030524,0.001545426866985316,0.009296080704963003,-1.0481536428581437,0.007202885279425558,-0.03062051784120222,17.891743167606855,-2.4152967041335405e-05,0.4695002353913011,0.11666993785195195,-2.788424442147429,1.9985243134709805,-0.12226513365858649,-10.217317259601328,1.9449375137150802,-44.16590280331442,-195.4341762635912,27.588846261880146,-0.25455324454016215
dannon,94.00619875189093,2564.0017177836776,18569.575684791387,739.0132558846826,-225.4124346587954,10002.057543566854,-706.79748445311,-7585.004939870023,-125.42090431149938,-26.243775008343317,0.05831355636800015,146965.7913713266,-0.002802520422058124,0.02770646757332395,-0.042471230504251896,-0.011248146487928884,-0.07472195291067958,-0.29536356719653867,-0.9799369410940869,-0.30363481934917963,-1.2503345890780388,-0.23451817342761888,-0.9389340963313363,-0.03913880486917776,4.312757733137445,-4.828993036758358,0.3894321084806064,11.45568755955356,-3.5903383740731005,-21.533149873518823,-41.09903497970045,-37.196986135595765,-0.3295570435373828
pea,175.0926747949607,-400.0312709516771,370.26424102239616,-279.1279648953531,153.28188045957313,34042.80877566388,7715.645668205897,10899.897105803084,8376.269076862505,-5.571541497619393,0.017721101591805344,38777.84927808099,-0.0006137806489868367,0.29225742652664805,0.16226584655853477,-0.005644907535367005,0.060825201393412076,1.2585620491205263,0.7692881634464354,0.13620585590881812,-3.5789124267424617,1.313156686898172,-0.3761450549057721,0.1852284872451678,26.294405455503448,1.5447762503405738,2.8483964521600793,75.92938242258322,4.86414840398966,168.0838459382316,391.6454546613234,29.169631403585665,1.4703218187448224
de,-195.90347063070288,-2126.2960319912227,-783.4019929266315,3613.9850890810844,1357.3692211871878,-44406.40052342568,-21890.449465786704,-7140.961918644056,1325.6675710900315,-27.683272170719853,-0.3273690436779782,-132819.40076188862,0.0007849469944153824,-0.07657412458896778,-0.06278760366826579,-0.1149439908050078,-0.2623594959194722,-0.9104080938784949,-1.7196060942160367,-0.10623122352169038,0.7647482897916458,-0.5527629084703024,0.060294345285550985,-0.07197319067528218,-166.36506424663804,3.244771185190462,-1.0439858142179053,-58.440978026025576,-2.576540383579153,-133.52064560190183,-368.2295062948683,-25.601415680724244,-1.3108787670950839
bay,0.9999999999996874,20.99999999996453,39.999999999992724,47.50000000001046,37.999999999973625,200.00000000005457,-1.1323209037072957e-10,43.0,99.9999999999983,-8.810729923425242e-13,0.042000000000006144,35.00000000017462,-3.0357660829594124e-17,0.010500000000004367,0.007499999999977192,3.552713678800501e-15,0.027000000000004132,0.03050000000000086,1.2212453270876722e-15,0.04699999999999971,0.14999999999981206,-3.552713678800501e-15,-9.658940314238862e-15,1.1102230246251565e-14,2.4999999999999645,0.01550000000036178,0.15000000000002922,0.3500000000001817,0.029000000000150905,0.34999999999966036,1.5999999999991132,0.03850000000049647,0.04050000000000109
thymus,564.1224276346202,47598.73148485681,12641.814945246304,16432.55065039996,10157.630365071653,-2758.614305926676,-1078.7618006166454,36730.28402470627,-688.8876831927888,534.6809985983554,0.020560038557250235,73823.4257866144,-0.0012783621734293502,-0.15646447321550355,0.08060887223322766,0.04068709898647625,0.36706177760488373,1.4326033612126232,3.746157605593768,0.08070005352944354,54.76639227451793,0.7344314908633873,-0.1086180915704794,-0.12017250162893078,37.755839943359284,-5.394807284467276,4.468761656233399,22.729241279706013,-6.333836638160948,731.0586853056124,819.0324897560456,-54.80641349426325,2.7527369552732304
mullet,11.377811268480173,-2071.1479736446404,-971.9756448276387,-1412.7567594545437,331.02068223851745,-8099.801711460794,-1530.7824012680526,14222.842264896655,-2044.9731804587473,35.486960366681295,0.11263672850354334,28132.64227010231,-0.0012530745770544045,-0.19109397866855576,0.0024184987727018104,0.06502294439315706,-0.04370070741536137,3.1795075598223512,0.8649566834940985,0.25290007148651494,-9.322023370039588,0.07491364643373943,0.23593240523380504,0.09683740265393763,33.087822180041265,-1.5796011936394363,-0.13005139882886074,10.688227125728616,-3.1564887313263457,132.5512363550071,205.02918867189769,-18.714677338375687,-0.2771379320093853
clif,300.2421195120381,6887.910045164746,6017.602267093841,3370.4409225805457,3108.2844674042267,50045.19328031837,21632.24119715351,8697.93252840313,6847.801700541751,-19.606160322466287,0.172562875356779,16400.588179887316,0.00014528140637812487,0.5020670485515315,0.10046628695377549,0.04312088305916788,0.2940333286519946,3.3975742814563215,1.4509891176690581,0.30802127563290244,77.52374395993333,3.561038414424108,2.381984038106041,-0.02977587260854264,269.0910023474119,-0.7865612480105213,5.612520044353031,133.62413291575706,1.0920009925097651,249.52735990242724,313.7040646034845,-1.8380968091897891,3.2770485449606896
pilaf,346.0885314378509,3440.1424800954946,-302.55162724484444,2076.948253461785,1132.313926513847,74870.8674907942,2743.711431973023,4423.63671687116,365.87939503335053,-16.956568799320905,1.709458428665763,25722.133195590788,-0.000704452973682155,0.24723304535316903,-0.05681340844309679,0.004682551396961235,-0.10602063399084077,2.689425982621854,0.869644954705628,0.12247316120650442,-9.3868886622829,-0.8048744457550709,-0.3397501278034426,0.24699879021323257,124.02937280221275,-2.321531440795791,0.38755448723094754,4.006533190687026,2.1319765141604066,44.192678427008275,86.18175033961734,14.510988182741485,-0.10812165140361729
boston,137.1332493331067,21891.1052582869,6472.1297742415845,12018.42236612579,1943.2279707588293,-3693.2057699747393,-1554.092877752513,-7892.977335126005,-525.1342164598209,-96.33407286705571,-0.03899746790690295,-55888.97963556588,-0.0024110963577570767,0.5637195705582254,-0.23887054972013555,-0.00891497526019239,0.06727146330997125,-2.1044048117725835,-5.2764563101038835,-1.2096898280237869,-9.112474489096263,0.3363593130566511,0.17699673947253658,-0.03906978948610884,87.8371132822763,-17.75283421233253,-0.3284180368527778,0.8696674242034739,-21.04337452242222,73.98899907334987,-48.53676428015723,-245.77182932862843,4.210787045312039
